review,rating,lat,long
72,4,40.71740542,-73.95820614
66,4,40.61828579,-73.9321187
205,4,40.76106617,-73.98501239
193,2.5,40.77743235,-73.96137499
88,3,40.75505783,-73.97852635
289,4,40.72592771,-74.00917469
498,4,40.7213034,-74.00146786
107,3.5,40.75951732,-73.97754329
398,4,40.78734984,-73.95181777
4,4,40.63828304,-74.01730105
13,3,40.7593,-73.9956
12,4,40.73257451,-74.00188854
100,3.5,40.77742504,-73.94895587
154,3.5,40.77194661,-73.94752772
501,3.5,40.74106102,-73.98159336
299,3.5,40.74469903,-73.99722902
124,3.5,40.74667061,-73.98035987
58,3.5,40.73730116,-73.97966892
83,4,40.59913198,-73.95329435
82,3.5,40.72571414,-73.97756177
18,4,40.70263,-73.92862
84,3.5,40.77929087,-73.95496117
85,4,40.71431906,-73.98715948
284,3.5,40.77232274,-73.96073404
84,3.5,40.71524068,-74.00879475
84,3.5,40.7152511,-74.00867523
3,4,40.71292879,-73.95516565
321,4,40.72402116,-73.97880333
689,4,40.72205795,-73.99741618
689,4,40.7221,-73.99768
21,3,40.71931975,-74.00971643
21,3,40.71997121,-73.99900944
66,4,40.79283,-73.96824
183,3.5,40.71665404,-73.96173891
432,3.5,40.74102,-73.99003347
266,3,40.77043,-73.95973
438,4,40.71688382,-73.95649721
4,4,40.79844862,-73.94135097
43,4,40.79155088,-73.9466992
9,3,40.67899408,-73.86430353
555,3.5,40.76609435,-73.98695767
14,4,40.60356663,-73.97793042
79,4,40.84619589,-73.93851027
31,3.5,40.66193525,-73.99283702
54,3.5,40.70709,-73.93308
163,4,40.72524493,-73.98908047
4,3.5,40.6042234,-73.9725128
1,5,40.69378067,-73.96354518
12,3.5,40.63211651,-73.97439187
160,4,40.67698,-73.972
160,4,40.67702342,-73.97226116
3,3,40.70276,-73.9258
22,2.5,40.68214578,-73.87769067
18,3.5,40.7210726,-73.99400838
18,3.5,40.73060126,-73.98614151
18,3.5,40.73363081,-73.99963019
98,4.5,40.7985221,-73.93928278
136,3,40.71480334,-73.94450014
188,3.5,40.79490668,-73.96981227
3,4.5,40.67705937,-73.9569444
90,4,40.59855,-73.95653
15,3.5,40.64216644,-73.98108987
245,3.5,40.77578544,-73.97997426
1,4,40.5965096,-73.97704941
498,4,40.72143263,-74.0012752
81,3.5,40.72076367,-73.98703895
81,3.5,40.72091918,-73.98698642
4,4,40.86378,-73.91899
8,3.5,40.6816,-73.87141
7,3.5,40.67897572,-73.89567379
20,3,40.85550892,-73.9291102
21,3,40.83832176,-73.94188098
21,3,40.8384,-73.94226
30,3,40.64181467,-74.01731548
219,3,40.76469,-73.99185
287,4,40.74435552,-73.97474026
340,3.5,40.79069393,-73.94733331
23,4,40.62817777,-74.01299786
159,2.5,40.67900285,-73.97862478
99,4,40.74764757,-73.97369125
99,4,40.7477,-73.97365
94,3,40.83908,-73.94099
6,2.5,40.63642664,-74.00055484
294,3.5,40.74438,-73.99646
213,3.5,40.74724004,-74.00087866
85,3.5,40.76031,-73.99083
138,4.5,40.72144412,-73.98848539
21,3.5,40.80139238,-73.96500989
21,3.5,40.80149872,-73.96485122
21,3.5,40.8015,-73.96454
59,3.5,40.67822364,-73.86999919
108,2.5,40.7065681,-74.01277553
8,4,40.66472346,-73.99375179
2,5,40.64168372,-74.01377819
24,5,40.68244,-73.96133
12,4,40.86446097,-73.91906243
12,4,40.86446097,-73.91906243
7,2.5,40.8657629,-73.91992877
92,3.5,40.66913,-73.9856
3,1,40.77259766,-73.96482806
25,2,40.78028729,-73.95497986
16,3.5,40.77524457,-73.95654804
44,4,40.65486,-73.9737
106,4,40.77707394,-73.97893228
247,4,40.73014879,-74.00301481
841,3.5,40.76201286,-73.98356486
543,3.5,40.74168557,-73.99747527
6,3.5,40.6254609,-73.92764962
8,2.5,40.63166688,-73.97534607
145,4,40.76149043,-73.98433853
1,5,40.71214,-73.95568
235,4,40.74713229,-73.98560247
235,4,40.74719,-73.98619
483,3.5,40.73404186,-74.0029765
483,3.5,40.73412699,-74.00300126
29,3.5,40.70868888,-73.9589011
86,3.5,40.63516373,-74.02337032
80,2.5,40.79725749,-73.96975281
105,3,40.76411021,-73.98266511
1060,4,40.73339285,-74.00626675
79,3.5,40.66391,-73.99096
180,4,40.68227123,-73.99587002
13,2.5,40.64772271,-74.00745706
180,4,40.68234937,-73.99583275
127,4,40.7373716,-74.00813645
127,4,40.73745056,-74.00812906
142,3,40.74296716,-73.99653474
143,4.5,40.74496323,-73.97582285
143,4.5,40.74500637,-73.97570884
30,3.5,40.74652856,-73.99386781
902,3.5,40.71793331,-73.98951692
112,3.5,40.77567154,-73.95333465
112,3.5,40.77632951,-73.95428929
73,4.5,40.65995,-73.96107
14,1.5,40.6165011,-73.9302315
487,3.5,40.75911129,-73.99231151
111,3.5,40.71860525,-73.96042514
119,4.5,40.7331,-73.95502
54,3.5,40.75949257,-73.9736485
253,4,40.72466425,-73.99455117
253,4,40.72471411,-73.99452091
543,4,40.76339805,-73.9788251
184,4,40.67162613,-73.95761321
309,4,40.75911033,-73.99036451
270,3,40.75447539,-73.96570293
307,3.5,40.74541904,-73.97833402
307,3.5,40.74546056,-73.97821946
85,4,40.68395,-73.94396
112,3,40.76569377,-73.98025575
82,3.5,40.61700549,-73.98534303
7,3,40.77349308,-73.98156039
183,4,40.73262817,-73.99706692
81,4,40.72619176,-73.97736968
1,5,40.77077231,-73.95381378
8,4.5,40.71496185,-74.0096566
11,3,40.63702937,-74.00784659
29,3,40.7607488,-73.96646868
29,5,40.71820011,-73.99017433
38,4.5,40.71597019,-73.95194048
1,1,40.84580755,-73.93854
225,4,40.71448353,-73.95774417
927,4,40.73536886,-74.00321232
5,3.5,40.63964173,-73.95487641
296,3.5,40.71670994,-73.95887147
84,4,40.75682384,-73.96942395
250,3.5,40.76318038,-73.9802796
199,3.5,40.71761158,-73.95591717
298,4.5,40.73106,-74.00297
298,4.5,40.73123905,-74.00299848
298,4.5,40.73129245,-74.00302825
52,3.5,40.74185221,-73.97808429
122,4,40.69989,-73.91226
33,3,40.76338811,-73.99273986
15,3.5,40.58373958,-73.94833799
132,4,40.70681233,-73.92902426
208,3,40.72856017,-74.0000897
1,5,40.65155311,-73.93320035
175,3,40.74988131,-73.99512925
175,3,40.749922,-73.99501829
13,4,40.71318979,-74.00897499
13,4,40.71367,-74.00842
42,3,40.75178803,-73.99250372
4,4.5,40.64931,-74.0091
87,2.5,40.72169875,-73.98830484
60,3,40.7461882,-74.00145353
151,2.5,40.76304133,-73.98175379
97,2.5,40.78400392,-73.97405793
210,3.5,40.71486,-73.99757
2,5,40.62,-74.00811
41,4,40.68951,-73.95541
6,4,40.86596483,-73.91970893
9,3.5,40.68276681,-73.87533597
132,4,40.67487953,-73.97524623
53,4,40.66035058,-73.98032618
186,3.5,40.69838674,-73.99256665
477,4,40.7297267,-73.98075738
900,4,40.73363631,-74.00297229
65,4,40.69129655,-73.99778604
686,3.5,40.73904073,-74.00551746
25,4,40.68665708,-73.99059551
322,3.5,40.63574,-74.01165
20,3.5,40.75232546,-73.99188673
33,4,40.68511,-73.99118
33,4,40.68527976,-73.99144575
302,4,40.73237172,-73.98791217
67,4,40.68528265,-73.98071108
302,4,40.73241948,-73.98779394
80,4.5,40.70649335,-73.94306464
176,3.5,40.74954243,-73.98912409
98,4,40.76430223,-73.98310953
178,3.5,40.7626223,-73.95975394
178,3.5,40.76267095,-73.95964436
120,3.5,40.77475903,-73.95098636
349,4,40.76055263,-73.96600419
5,2.5,40.71789634,-73.99208599
999,3.5,40.71894785,-73.9973842
1892,4,40.71390848,-73.95607226
96,3.5,40.66966209,-73.98596818
15,4.5,40.72988852,-73.98324716
768,3.5,40.75949789,-73.97576096
184,3.5,40.70358,-74.01088
74,3.5,40.75445,-73.98514
85,4,40.7779279,-73.98015213
71,3,40.76851471,-73.95554132
298,4,40.71305813,-73.95777641
6,4.5,40.66703976,-73.99469866
180,3.5,40.77573611,-73.95320546
85,4.5,40.61820763,-74.03030846
1127,4,40.73163207,-74.00385405
55,2.5,40.63978799,-73.92033841
203,4.5,40.70687252,-74.00200343
203,4.5,40.70736,-74.002
221,3.5,40.73207,-74.00378
55,3.5,40.74797358,-73.99273016
97,3.5,40.75671127,-73.98840078
141,4,40.75793734,-73.97979136
141,4,40.75795817,-73.97983993
274,3.5,40.76230071,-73.97626073
1101,4,40.72330496,-73.95192247
304,4,40.74744148,-73.98619082
133,2,40.69339568,-73.9670099
48,3.5,40.71731,-73.99502
116,4,40.76536,-73.98791
12,3,40.74797,-73.99483
429,3,40.6797198,-73.97429903
429,3,40.67981709,-73.97480303
494,4,40.73962254,-73.99250204
432,4.5,40.74410184,-73.98975972
432,4.5,40.74414996,-73.98972494
31,4,40.73703361,-73.99211887
290,3.5,40.67229324,-73.99032275
614,4,40.73725821,-73.9988952
733,4,40.77651098,-73.95669744
154,4,40.72785198,-73.98211164
154,4,40.72803327,-73.98207137
822,4,40.78577197,-73.97647795
822,4,40.78592191,-73.97636752
366,4,40.79767038,-73.9697839
366,4,40.79791875,-73.96977579
3,3.5,40.7633429,-73.97076131
153,4,40.73683924,-73.98786727
153,4,40.73713,-73.98788
83,2.5,40.61409359,-73.92729436
5,4.5,40.69366,-73.9298
111,3,40.76825929,-73.98436347
198,3.5,40.76372767,-73.98158758
493,4,40.76028,-73.97726
493,4,40.76095425,-73.97710778
535,4,40.66354486,-73.98445068
2,3,40.59824,-73.96362
6,3.5,40.67892501,-73.88783735
28,3,40.75424617,-73.99836317
64,3.5,40.75575902,-73.97838494
153,4,40.72250163,-73.98980263
153,4,40.72316313,-73.98968881
164,3,40.57557299,-73.98294916
381,3,40.64490428,-73.92101748
249,4,40.74454054,-73.99901629
314,3.5,40.71117548,-73.94932869
314,3.5,40.71143,-73.94901
150,3.5,40.74240212,-73.98463519
140,4,40.7170741,-73.99951358
47,4,40.73204862,-73.9999758
35,4,40.71556633,-73.99320051
108,4,40.72915805,-73.95380499
140,4,40.70315,-73.93228
260,4,40.6767596,-74.0135094
14,3.5,40.75804767,-73.97990159
16,5,40.70331082,-73.92630449
22,4,40.75947959,-73.96205995
194,4,40.72906,-74.00152
7,4,40.65050717,-73.95755524
4,1.5,40.57543225,-73.97972575
81,4,40.75444,-73.97273
229,4,40.68081701,-73.996718
54,3.5,40.68344,-73.9994
110,3.5,40.77508326,-73.98055195
540,4,40.7473264,-73.98136589
174,4,40.74364864,-73.99441245
174,4,40.74367152,-73.99446707
105,3.5,40.75081655,-73.9844813
551,4,40.67743597,-73.99821256
225,3.5,40.73568782,-74.00590729
67,4,40.61750549,-73.93228234
74,3,40.73615174,-73.97912075
228,3,40.67680149,-73.97225526
104,3.5,40.76699,-73.95692
104,3.5,40.76705585,-73.95660475
462,3.5,40.7034636,-74.01156952
166,4.5,40.66334039,-73.99125544
155,3,40.76449053,-73.97073209
155,3,40.76453007,-73.97076548
531,3.5,40.78567522,-73.97654892
18,3.5,40.60194,-73.99445
18,3.5,40.60230805,-73.99440323
147,4,40.71357789,-73.96589217
142,4,40.68817617,-73.98804982
348,3.5,40.73503141,-73.99756961
129,4,40.77773299,-73.94901181
129,4,40.77791,-73.94902
156,3.5,40.75896947,-73.97452483
308,4.5,40.72902683,-73.98728535
42,3,40.75891951,-73.97440599
29,3.5,40.76851055,-73.98898086
69,4,40.85482982,-73.93704098
283,4,40.7071984,-74.00263268
40,2.5,40.74324892,-73.97705963
20,3.5,40.78055,-73.94708
77,3,40.76024161,-73.96954028
92,3,40.76357722,-73.97526491
69,4,40.74712,-73.98222
14,4.5,40.76077492,-73.97266075
355,3.5,40.71457896,-73.99952121
917,4,40.74816,-73.99076
110,4,40.80845,-73.95977
23,3.5,40.84416742,-73.93904038
81,2.5,40.69514,-73.99641
855,3.5,40.73697326,-73.98665357
855,3.5,40.73697326,-73.98665357
143,3.5,40.70217456,-73.91996808
143,3.5,40.70227476,-73.92003057
96,4,40.7182866,-73.94334305
94,3.5,40.61200461,-73.98343028
94,3.5,40.61202907,-73.98340468
16,3,40.59764574,-73.96668721
194,4,40.72906116,-74.00127823
70,3,40.71389,-73.99687
133,4,40.71269083,-73.95680159
133,4,40.71269083,-73.95680159
7,4,40.6235157,-74.02501862
130,4,40.71542028,-73.99160178
142,3.5,40.75934256,-73.9633005
219,3.5,40.61745266,-74.03062263
6,4,40.66146,-73.98636
119,3,40.74192907,-73.99811031
295,3,40.79129956,-73.96873565
98,4,40.76908069,-73.98237642
58,3.5,40.75592069,-73.98056417
189,4,40.74788655,-73.98740283
189,4,40.74788655,-73.98740283
353,3.5,40.73166818,-74.00076964
30,4.5,40.69297,-73.97107
10,4,40.59793,-73.96237
174,4,40.69459726,-73.99359243
190,3.5,40.7597374,-73.99184178
72,3.5,40.73279386,-74.00319651
72,3.5,40.73286608,-74.00315178
54,3.5,40.57587,-73.96934
54,3.5,40.57607328,-73.9689456
59,3.5,40.74726742,-73.98577536
59,3.5,40.74765,-73.98611
473,3.5,40.68893654,-73.98346857
64,3.5,40.68544,-73.9804
8,4,40.76989687,-73.96447094
78,4,40.72858393,-74.00461557
78,4,40.72882,-74.00487
20,4.5,40.71938359,-73.98498696
241,4,40.78106646,-73.97611596
268,2.5,40.74094295,-74.00550619
98,3.5,40.79868259,-73.9615623
166,3,40.71607072,-74.01090587
235,4,40.67772089,-73.97284677
235,4,40.67783507,-73.97284208
221,4,40.67756358,-73.96370081
107,4,40.73033775,-73.98321444
85,3.5,40.76416904,-73.9708219
51,4,40.73505473,-73.99732727
287,4,40.79161552,-73.97204911
156,4,40.76274586,-73.9968235
86,4,40.71904,-73.99722
86,4,40.71904997,-73.99733754
69,3.5,40.6971113,-73.93547142
252,4,40.7858516,-73.97625371
252,4,40.78594506,-73.97626767
65,3,40.6411265,-74.01436312
24,3.5,40.57664,-73.96733
60,3.5,40.70497848,-74.01220032
453,3.5,40.76536845,-73.98761126
453,3.5,40.76539598,-73.98762127
108,4,40.72472291,-73.98409106
62,4,40.71883612,-73.99159859
103,3.5,40.62853526,-74.02905946
188,3.5,40.71742424,-74.01054886
166,3,40.77583181,-73.95493026
54,3.5,40.78432188,-73.95716518
41,2.5,40.76348,-73.96672
29,3,40.78455,-73.95616
18,3,40.65115642,-74.00393445
33,3.5,40.73481134,-73.99947704
1,3,40.70597,-74.00514
101,3.5,40.80805334,-73.94509049
374,4,40.63019442,-74.02242511
62,4,40.68103,-73.97559
75,3.5,40.5928649,-73.95012365
127,3.5,40.76404,-73.96717
105,3.5,40.72598219,-74.00855566
44,3.5,40.77510777,-73.9538274
246,4,40.6601273,-73.98382225
20,4,40.6269967,-73.98220636
8,2.5,40.7128,-73.96264
68,3,40.7608736,-73.97968714
163,3.5,40.63387837,-74.02680573
311,3.5,40.72704455,-73.98018327
311,3.5,40.7272,-73.98021
198,3.5,40.74098298,-73.99586275
156,4,40.72973253,-73.99868902
218,4.5,40.71854,-73.99008
218,4.5,40.71899398,-73.98999905
214,4,40.76055666,-73.9898848
214,4,40.76058,-73.9899394
214,4,40.76058274,-73.98979848
164,4,40.74000961,-74.00116244
5,4,40.64048572,-73.99433015
73,3.5,40.63685555,-74.01488533
33,3.5,40.71355478,-73.99601857
1060,3.5,40.71348171,-73.99694499
11,4.5,40.71460605,-73.95689209
48,3.5,40.76651701,-73.95992966
218,3.5,40.72555475,-73.99771783
2,2,40.74563,-73.97938
1039,3.5,40.78585127,-73.97271884
11,4.5,40.77551267,-73.95629014
60,4.5,40.72755,-73.98525
4,2.5,40.75010792,-73.97691123
33,3.5,40.72702514,-73.95272134
280,3.5,40.73751304,-73.99707337
149,3.5,40.72031334,-73.98902293
9,4,40.76353402,-73.97363878
69,3.5,40.69732,-73.93504
8,2.5,40.71433179,-73.96553889
8,2.5,40.71741951,-73.96014061
8,2.5,40.71763428,-73.95874117
85,3.5,40.71093057,-73.96495487
47,3.5,40.68090214,-73.97561923
13,3.5,40.75622291,-73.99154014
13,3.5,40.75626903,-73.99164907
16,4.5,40.59612084,-73.98093902
92,4,40.6979874,-73.92672896
227,4,40.73569,-74.00031
8,5,40.6267052,-73.96547155
2,4,40.63592,-74.01303
14,3,40.76042336,-73.99516788
5,3.5,40.70625249,-73.94295144
63,3,40.77266728,-73.94939523
291,4,40.73698507,-73.99809883
441,4,40.72918371,-73.98555927
441,4,40.72923164,-73.98552403
29,4.5,40.73786969,-73.98391295
39,4,40.73526288,-73.98280558
1930,4.5,40.73887092,-73.98923445
145,3.5,40.73971198,-73.98508609
118,4.5,40.71412,-74.00773
52,3.5,40.68832,-73.98655
131,2.5,40.67487153,-73.98153956
55,4.5,40.71680481,-73.96541442
38,4,40.67543043,-73.96301866
155,3.5,40.71170682,-73.94379846
143,3.5,40.72993561,-74.00482799
322,3.5,40.74720103,-74.00087782
67,3,40.74263283,-74.00033499
67,3,40.74271179,-74.00027738
38,4,40.77359617,-73.98367241
51,4,40.68722,-73.98641
63,4,40.63544,-74.02633
249,4,40.72421804,-73.9811645
128,4,40.7568763,-73.9771561
109,4,40.77959335,-73.96006843
270,4,40.69043452,-73.96937022
416,4,40.72685976,-73.99266205
6,3.5,40.64153284,-74.00326754
160,4.5,40.72003,-73.9964
1,5,40.7650366,-73.96846162
1,5,40.76535,-73.96778
1,5,40.76569747,-73.96993815
42,3.5,40.74731233,-73.99328798
35,5,40.85202876,-73.93469882
37,3,40.66759977,-73.98769529
9,4,40.63709,-73.93547
26,2.5,40.6311836,-73.97609743
65,3,40.62985553,-74.02844569
16,4,40.72495122,-73.95731001
59,4,40.73392415,-73.9549393
59,4,40.73423996,-73.95491934
164,4,40.72411,-73.94912
116,4,40.71748,-73.95821
194,3.5,40.73311747,-73.99841036
223,3.5,40.73559993,-74.00043973
223,3.5,40.73561,-74.00024
288,3.5,40.65976958,-73.98779797
78,3.5,40.74416649,-73.98991242
328,4,40.73573004,-73.9797989
3809,3.5,40.70252012,-73.99326697
137,3,40.57578269,-73.980071
17,3.5,40.81915294,-73.93735079
325,3,40.72046868,-73.99690528
326,3,40.72054314,-73.99695827
329,4,40.75768382,-73.97118535
329,4,40.75768382,-73.97118535
2,4.5,40.70351336,-74.01060256
12,4,40.70327685,-73.91770956
358,4,40.86759178,-73.92107065
597,3.5,40.7656536,-73.98362861
390,4,40.67513041,-73.95653217
3,5,40.57677,-73.96457
3,4.5,40.59933313,-73.95243339
70,4,40.71467,-74.01021
23,4.5,40.61810583,-73.99928706
69,3,40.75522721,-73.98906687
878,3,40.75771589,-73.98708107
69,4,40.67340011,-73.98948753
878,3,40.75772811,-73.98696792
1,5,40.79056556,-73.97488954
27,3,40.73053885,-73.98323384
173,3.5,40.75051838,-73.99096017
1217,4,40.72830796,-73.99126206
751,4,40.75556851,-73.97085308
751,4,40.75571119,-73.97051707
671,4,40.75883568,-73.98942263
430,4,40.77440218,-73.95425993
163,3.5,40.66676846,-73.98148263
69,3.5,40.6692512,-73.98291302
129,3.5,40.71096357,-73.94711402
715,4,40.68631849,-73.97431117
715,4,40.68652316,-73.97441557
1,4,40.68150157,-73.95575028
11,3,40.75456,-73.97615
11,3,40.75456158,-73.97615174
124,4,40.72754468,-73.97939787
124,4,40.72767779,-73.97929984
625,4,40.73332,-74.00331
49,4,40.71982432,-73.98733478
35,4.5,40.72146426,-73.99730027
77,4,40.74964683,-73.97967673
18,3,40.69371475,-73.98718646
56,3,40.75858219,-73.97866832
33,3,40.70512,-74.0114
60,3.5,40.78609637,-73.97817112
21,4,40.75493348,-73.98836042
161,4,40.73339921,-74.00455978
172,4,40.64906744,-73.97686615
23,4,40.72006,-73.99964
65,3.5,40.68377872,-73.99245812
154,3.5,40.74341326,-73.99604716
7,2,40.74673544,-73.97728297
62,3.5,40.77098,-73.95634
62,3.5,40.77133073,-73.95642134
19,3.5,40.75001985,-73.98608797
19,3.5,40.75002,-73.98609
504,4,40.68690467,-73.99042799
504,4,40.68701278,-73.99027364
206,3.5,40.69459573,-73.99337435
756,4,40.74676016,-73.98472941
243,4,40.74407609,-73.98969889
50,3.5,40.69739151,-73.93158627
493,3.5,40.75749275,-73.98600647
210,4,40.73963741,-73.98921349
380,4,40.71460334,-73.94363824
32,3.5,40.81591,-73.93987
128,3.5,40.80378408,-73.95589931
40,3.5,40.80437,-73.9558
38,4.5,40.81718,-73.94212
86,4.5,40.8029,-73.95106
484,3.5,40.80716479,-73.94612617
10,4.5,40.76473799,-73.97232598
59,3.5,40.75296125,-73.97282699
103,2.5,40.74871795,-73.99236156
454,4,40.70466405,-74.00955853
454,4,40.70482248,-74.00985194
24,5,40.68243504,-73.96158696
460,3.5,40.75703215,-73.98728953
307,3,40.73718726,-73.98874078
266,4,40.72974677,-73.98869783
812,4,40.75690257,-73.97707081
645,4,40.73330166,-74.00446723
1085,3.5,40.75828984,-73.9843802
1086,3.5,40.7584105,-73.98451733
190,3,40.73308528,-73.98655842
93,4,40.59045,-73.94938
17,2.5,40.75801605,-73.99947927
200,4,40.72648004,-73.98920407
479,4,40.73003039,-73.98343805
78,4,40.74541,-73.99129
97,3.5,40.7151,-73.99857
393,4.5,40.77243314,-73.95520094
305,3,40.83797284,-73.94058776
140,4,40.74752606,-73.97679509
121,3,40.73095668,-74.00665681
246,3.5,40.69033428,-73.99635946
249,4,40.65447398,-74.01080185
249,4,40.69955416,-73.99207389
21,3.5,40.75505022,-73.97340238
29,4,40.70597,-73.92241
62,3.5,40.71426,-73.94465
309,4,40.69018059,-73.99643371
180,4.5,40.72935736,-73.98596739
180,4.5,40.7294487,-73.98603419
281,3.5,40.74348287,-73.99973225
180,4.5,40.72949211,-73.98613622
1033,3.5,40.75611,-73.96819
1033,3.5,40.75655251,-73.96877647
1033,3.5,40.75658252,-73.96869845
168,4,40.67502808,-73.98132007
1,5,40.7507,-74.00237
58,4,40.73883,-74.00577
310,4,40.73444888,-74.00121812
111,4.5,40.71686056,-74.00913011
382,2.5,40.74297893,-74.00590086
214,3.5,40.78561525,-73.97642748
170,3.5,40.7433945,-73.97686831
255,4,40.71942379,-73.99038077
90,4,40.68272,-73.962
90,4,40.68273509,-73.96172815
157,3.5,40.69276943,-73.98873903
140,3.5,40.7483488,-73.97610966
595,3,40.75654243,-73.99399149
320,3,40.60411109,-73.99731413
193,3.5,40.70985803,-74.01216411
476,4,40.62331376,-74.03120265
476,4,40.62332759,-74.03119686
90,4,40.82410466,-73.94895344
68,4,40.68946575,-73.96907232
71,4,40.75668,-73.99369
71,4,40.75700936,-73.99356267
123,4,40.68572428,-73.98175593
7,3,40.66348,-73.98802
180,4,40.62195187,-74.03169149
180,4,40.62195533,-74.03176561
2,5,40.60542076,-73.98289627
523,4,40.67482564,-74.01586218
317,4,40.7193,-73.99689
5,4,40.82188,-73.93869
85,2.5,40.74986549,-73.98990683
85,2.5,40.75028,-73.99045
176,4,40.71403572,-73.99862938
212,3.5,40.67728774,-74.01289457
23,4,40.71323,-73.95638
25,3.5,40.72446532,-73.96108933
33,4.5,40.68319,-73.96576
142,3.5,40.73568009,-73.99796887
119,2.5,40.72446842,-73.98154689
59,5,40.7154,-73.94469
129,2.5,40.76129236,-73.9914447
178,3.5,40.68168745,-73.96656007
39,3.5,40.79774938,-73.93957639
99,3.5,40.75683924,-73.96716414
99,3.5,40.75726,-73.96821
652,3,40.71840719,-73.9891229
315,4,40.7320112,-73.98519779
315,4,40.73279143,-73.98615716
225,3.5,40.7163,-73.99252
470,4,40.76065238,-73.98981401
470,4,40.76069908,-73.98992321
470,4,40.76097,-73.99024
78,4,40.68417239,-74.00222394
438,4.5,40.72476,-73.9963
379,3.5,40.7285182,-74.00450254
254,4,40.71115892,-73.94838472
109,3.5,40.73872534,-74.00541916
373,4,40.73097095,-74.00679995
89,3,40.73182758,-74.00651263
27,4.5,40.73614642,-74.00597491
139,3,40.85074648,-73.93789118
143,4,40.72659575,-73.98609913
143,4,40.7266731,-73.98604246
129,3.5,40.74362436,-73.97972071
293,4,40.78006348,-73.95012021
293,4,40.78266326,-73.94813793
59,5,40.71532897,-73.94459018
164,3.5,40.75434617,-73.96714461
444,4,40.78004556,-73.98048982
444,4,40.78011146,-73.98044271
133,3.5,40.77048736,-73.95116113
98,3,40.76280737,-73.975692
98,3,40.7629,-73.97653
160,3.5,40.74964874,-73.97724091
114,4.5,40.64704,-73.96969
74,3.5,40.68596,-73.97344
238,3.5,40.68456783,-73.99192705
47,3.5,40.61666152,-74.03093593
132,3.5,40.76042541,-73.9855457
29,3.5,40.75624,-73.97119
112,3.5,40.60399024,-73.99734709
118,4,40.73067,-73.98297
308,4,40.77882,-73.95064
209,4,40.68941743,-73.9692449
209,4,40.6894682,-73.96913394
158,4,40.72008369,-73.98825719
59,3.5,40.72935096,-73.98401101
59,3.5,40.72994594,-73.98536405
231,3,40.70318454,-73.99408184
29,3.5,40.8247776,-73.94651829
10,5,40.73302,-73.99832
96,4,40.76786249,-73.99301843
502,3,40.74286304,-73.99644522
418,4,40.72618548,-73.99336065
418,4,40.72625451,-73.9933678
367,3.5,40.72686027,-73.99292709
102,4,40.61219979,-73.99726998
611,4,40.72245786,-73.99352416
193,4,40.76227023,-73.97648494
159,4,40.58373372,-73.93973927
87,3.5,40.7641159,-73.970698
303,4,40.71433606,-73.94187341
70,4,40.75389441,-73.96800967
36,4,40.62131235,-73.90527055
91,4.5,40.7221897,-73.9838649
202,4,40.75617724,-73.99434311
49,3.5,40.77462462,-73.95904055
92,4,40.78025984,-73.95006293
135,4.5,40.76250896,-73.97500163
180,3.5,40.76188902,-73.96144126
26,3.5,40.75960328,-73.96197121
2,5,40.67603673,-73.95610182
158,4,40.67943045,-73.96816423
158,4,40.6796245,-73.96816918
87,4.5,40.62552,-74.03029
87,4.5,40.62554454,-74.03020828
75,4,40.77445314,-73.95104971
75,4,40.77453921,-73.95106825
91,3.5,40.73882271,-73.99275396
114,4,40.69362,-73.92918
59,3,40.63207363,-74.02746693
210,4,40.67721002,-73.96902356
414,4,40.87246301,-73.91724773
45,4.5,40.66602,-73.98195
45,4.5,40.66627405,-73.9820821
50,3.5,40.76286168,-73.99701085
7,4,40.62769948,-74.01360537
124,4,40.76565,-73.98323
124,4,40.76594549,-73.98342039
254,3.5,40.7294143,-73.9919059
214,4,40.77987,-73.95018
67,3.5,40.7157,-73.99349
230,4.5,40.73685667,-74.00529496
5,4,40.68361021,-73.9538871
1,4,40.73225722,-74.0018365
194,4,40.7269944,-73.98563916
42,4,40.64844165,-74.00693238
23,3,40.86709,-73.92242
160,4,40.86796817,-73.920295
160,4,40.86799334,-73.92041791
134,4,40.7196037,-73.9979962
540,4,40.75663213,-73.98045267
8048,4,40.73091,-73.99015
1911,4,40.76319773,-73.98617345
17,4,40.72784624,-73.95414669
285,4,40.657709,-74.00713926
285,4,40.69342986,-73.99845629
46,4,40.64237952,-74.01673023
258,3.5,40.75948713,-73.98153063
277,4,40.69727833,-73.99253984
264,4,40.70802144,-74.00557618
14,4,40.6497751,-74.00922442
579,4,40.76372657,-73.98756581
60,3.5,40.67329,-73.95694
1,4,40.63553691,-73.92378817
120,4,40.76273662,-73.96578572
120,4,40.76280137,-73.96573778
81,3,40.73982798,-74.00285665
81,3,40.73987552,-74.00282054
251,4,40.76261806,-73.98949244
97,4,40.58349458,-73.95125128
199,3.5,40.60167829,-73.99408936
5,3.5,40.65160624,-73.93324165
96,4,40.77765313,-73.95137578
97,4,40.72665,-73.98738
97,4,40.72710125,-73.98782935
918,4,40.75005278,-73.98616686
185,4,40.74384326,-73.98914892
4,5,40.755403,-73.9697869
105,3,40.74696,-73.99216
2,3,40.66628553,-73.95360563
2,2.5,40.60032973,-73.94170264
167,3.5,40.74817382,-73.9861514
144,3.5,40.75209363,-73.99131764
144,3.5,40.75214192,-73.99128327
289,4,40.69986679,-73.99378721
103,3,40.75444783,-73.98702895
